fill	x	y	key	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FBF9FF	1	16	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..min	443	0.5	1.5	15.5	16.5	#FBF9FF	0
#FFA68B	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..max	444	0.5	1.5	3.5	4.5	#FFA68B	0
#FF9172	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..mean	445	0.5	1.5	0.5	1.5	#FF9172	0
#FFDED2	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..sd	446	0.5	1.5	8.5	9.5	#FFDED2	0
#FF8362	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Pupil.Teacher.Ratio..Public.School..median	447	0.5	1.5	0.5	1.5	#FF8362	0
#FF8261	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.mean	448	0.5	1.5	3.5	4.5	#FF8261	0
#FF8A6B	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.sd	449	0.5	1.5	5.5	6.5	#FF8A6B	0
#FF8464	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Lunch.Eligible.median	450	0.5	1.5	5.5	6.5	#FF8464	0
#FFB199	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.min	451	0.5	1.5	3.5	4.5	#FFB199	0
#FF9172	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.mean	452	0.5	1.5	4.5	5.5	#FF9172	0
#FF9678	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.sd	453	0.5	1.5	5.5	6.5	#FF9678	0
#FF9476	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Reduced.Lunch.Eligible.median	454	0.5	1.5	3.5	4.5	#FF9476	0
#FF1A09	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.mean	455	0.5	1.5	0.5	1.5	#FF1A09	0
#FF6C4B	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.sd	456	0.5	1.5	4.5	5.5	#FF6C4B	0
#FF3219	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Total.Students.median	457	0.5	1.5	1.5	2.5	#FF3219	0
#FF7352	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..mean	458	0.5	1.5	3.5	4.5	#FF7352	0
#FF8766	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..sd	459	0.5	1.5	5.5	6.5	#FF8766	0
#FF7756	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.and.Reduced.Lunch.Students..Public.School..median	460	0.5	1.5	4.5	5.5	#FF7756	0
#E0CBFF	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.min	461	0.5	1.5	7.5	8.5	#E0CBFF	0
#F9F4FF	1	13	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.max	462	0.5	1.5	12.5	13.5	#F9F4FF	0
#EBDDFF	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.mean	463	0.5	1.5	7.5	8.5	#EBDDFF	0
#FFE1D7	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.sd	464	0.5	1.5	5.5	6.5	#FFE1D7	0
#EBDDFF	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Free.Reduced.Lunch.Rate.median	465	0.5	1.5	7.5	8.5	#EBDDFF	0
#FFE6DD	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	City..Large	466	0.5	1.5	7.5	8.5	#FFE6DD	0
#D1B5FF	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Rural..Distant	467	0.5	1.5	1.5	2.5	#D1B5FF	0
#DEC7FF	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Rural..Remote	468	0.5	1.5	7.5	8.5	#DEC7FF	0
#FFB097	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Suburb..Large	469	0.5	1.5	1.5	2.5	#FFB097	0
#FFC7B5	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	Town..Distant	470	0.5	1.5	5.5	6.5	#FFC7B5	0
#FFFFFF	1	20	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Designate.district.level.contact.person.	471	0.5	1.5	19.5	20.5	#FFFFFF	0
#FFF8F6	1	18	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Administer.implementation.survey..e.g..Collabor...	472	0.5	1.5	17.5	18.5	#FFF8F6	0
#FFE6DD	1	12	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Use.technology.to.increase.the.quality.and.time...	473	0.5	1.5	11.5	12.5	#FFE6DD	0
#FFE4DB	1	13	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Participate.in.regional..cadre..and.state.event...	474	0.5	1.5	12.5	13.5	#FFE4DB	0
#FFF2ED	1	15	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Annually..summarize.district.wide.fidelity.and....	475	0.5	1.5	14.5	15.5	#FFF2ED	0
#FFD9CC	1	11	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Align.implementation.goals.with.CSIP..Comprehen...	476	0.5	1.5	10.5	11.5	#FFD9CC	0
#FFC3AE	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	CFA.avg	477	0.5	1.5	3.5	4.5	#FFC3AE	0
#FFD1C2	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	ETLP.avg	478	0.5	1.5	4.5	5.5	#FFD1C2	0
#FFC3AE	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	DBDM.avg	479	0.5	1.5	4.5	5.5	#FFC3AE	0
#FFEAE2	1	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	PD.avg	480	0.5	1.5	9.5	10.5	#FFEAE2	0
#FFD4C5	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Leadership.avg	481	0.5	1.5	1.5	2.5	#FFD4C5	0
#FF361C	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..mean	482	0.5	1.5	1.5	2.5	#FF361C	0
#FF8565	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..sd	483	0.5	1.5	5.5	6.5	#FF8565	0
#FF220E	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students..All.Grades..Excludes.AE...Public.School..median	484	0.5	1.5	0.5	1.5	#FF220E	0
#FF8F70	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..min	485	0.5	1.5	0.5	1.5	#FF8F70	0
#FF6645	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..max	486	0.5	1.5	4.5	5.5	#FF6645	0
#FF2812	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	487	0.5	1.5	1.5	2.5	#FF2812	0
#FF7E5D	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	488	0.5	1.5	5.5	6.5	#FF7E5D	0
#FF0000	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	489	0.5	1.5	0.5	1.5	#FF0000	0
#FFFBFA	1	18	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..min	490	0.5	1.5	17.5	18.5	#FFFBFA	0
#FFAD93	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..max	491	0.5	1.5	5.5	6.5	#FFAD93	0
#FF9678	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..mean	492	0.5	1.5	1.5	2.5	#FF9678	0
#FFE0D5	1	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..sd	493	0.5	1.5	9.5	10.5	#FFE0D5	0
#FF8666	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Pupil.Teacher.Ratio..Public.School..median	494	0.5	1.5	1.5	2.5	#FF8666	0
#FF8868	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.mean	495	0.5	1.5	5.5	6.5	#FF8868	0
#FF9D80	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.sd	496	0.5	1.5	6.5	7.5	#FF9D80	0
#FF8261	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Lunch.Eligible.median	497	0.5	1.5	3.5	4.5	#FF8261	0
#FFAF96	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.min	498	0.5	1.5	2.5	3.5	#FFAF96	0
#FF9678	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.mean	499	0.5	1.5	5.5	6.5	#FF9678	0
#FFA489	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.sd	500	0.5	1.5	7.5	8.5	#FFA489	0
#FF9476	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Reduced.Lunch.Eligible.median	501	0.5	1.5	5.5	6.5	#FF9476	0
#FF361C	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.mean	502	0.5	1.5	1.5	2.5	#FF361C	0
#FF8565	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.sd	503	0.5	1.5	5.5	6.5	#FF8565	0
#FF220E	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Total.Students.median	504	0.5	1.5	0.5	1.5	#FF220E	0
#FF7B5A	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..mean	505	0.5	1.5	4.5	5.5	#FF7B5A	0
#FF9B7E	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..sd	506	0.5	1.5	6.5	7.5	#FF9B7E	0
#FF7452	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.and.Reduced.Lunch.Students..Public.School..median	507	0.5	1.5	2.5	3.5	#FF7452	0
#E2CEFF	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.min	508	0.5	1.5	8.5	9.5	#E2CEFF	0
#F6EFFF	1	10	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.max	509	0.5	1.5	9.5	10.5	#F6EFFF	0
#EBDCFF	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.mean	510	0.5	1.5	6.5	7.5	#EBDCFF	0
#FFE7DE	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.sd	511	0.5	1.5	6.5	7.5	#FFE7DE	0
#EBDCFF	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Free.Reduced.Lunch.Rate.median	512	0.5	1.5	6.5	7.5	#EBDCFF	0
#FFF0EA	1	13	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	City..Large	513	0.5	1.5	12.5	13.5	#FFF0EA	0
#D4B9FF	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Rural..Distant	514	0.5	1.5	2.5	3.5	#D4B9FF	0
#E0CBFF	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Rural..Remote	515	0.5	1.5	8.5	9.5	#E0CBFF	0
#FFBEA9	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Suburb..Large	516	0.5	1.5	4.5	5.5	#FFBEA9	0
#FFC6B3	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Full.Time.Equivalent..FTE..Teachers..Public.School..median	Town..Distant	517	0.5	1.5	3.5	4.5	#FFC6B3	0
#FFF4F0	1	11	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Designate.district.level.contact.person.	518	0.5	1.5	10.5	11.5	#FFF4F0	0
#FFEDE7	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Administer.implementation.survey..e.g..Collabor...	519	0.5	1.5	8.5	9.5	#FFEDE7	0
#FFDCCF	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Use.technology.to.increase.the.quality.and.time...	520	0.5	1.5	6.5	7.5	#FFDCCF	0
#FFD5C7	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Participate.in.regional..cadre..and.state.event...	521	0.5	1.5	5.5	6.5	#FFD5C7	0
#FFE6DD	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Annually..summarize.district.wide.fidelity.and....	522	0.5	1.5	8.5	9.5	#FFE6DD	0
#FFC4B0	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Align.implementation.goals.with.CSIP..Comprehen...	523	0.5	1.5	5.5	6.5	#FFC4B0	0
#FFCAB8	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	CFA.avg	524	0.5	1.5	6.5	7.5	#FFCAB8	0
#FFDACD	1	11	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	ETLP.avg	525	0.5	1.5	10.5	11.5	#FFDACD	0
#FFCEBE	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	DBDM.avg	526	0.5	1.5	8.5	9.5	#FFCEBE	0
#FFF4F0	1	16	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	PD.avg	527	0.5	1.5	15.5	16.5	#FFF4F0	0
#FFE7DF	1	13	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Leadership.avg	528	0.5	1.5	12.5	13.5	#FFE7DF	0
#FF603F	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..mean	529	0.5	1.5	2.5	3.5	#FF603F	0
#FF230F	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..sd	530	0.5	1.5	1.5	2.5	#FF230F	0
#FF7857	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students..All.Grades..Excludes.AE...Public.School..median	531	0.5	1.5	2.5	3.5	#FF7857	0
#F5EDFF	1	8	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..min	532	0.5	1.5	7.5	8.5	#F5EDFF	0
#FF2E16	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..max	533	0.5	1.5	0.5	1.5	#FF2E16	0
#FF6443	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..mean	534	0.5	1.5	2.5	3.5	#FF6443	0
#FF0000	1	1	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	535	0.5	1.5	0.5	1.5	#FF0000	0
#FF7E5D	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..median	536	0.5	1.5	2.5	3.5	#FF7E5D	0
#C8A7FF	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..min	537	0.5	1.5	1.5	2.5	#C8A7FF	0
#FF8E6F	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..max	538	0.5	1.5	1.5	2.5	#FF8E6F	0
#FFA88D	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..mean	539	0.5	1.5	2.5	3.5	#FFA88D	0
#FFA387	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..sd	540	0.5	1.5	1.5	2.5	#FFA387	0
#FF9071	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Pupil.Teacher.Ratio..Public.School..median	541	0.5	1.5	2.5	3.5	#FF9071	0
#FF9577	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.mean	542	0.5	1.5	6.5	7.5	#FF9577	0
#FF6140	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.sd	543	0.5	1.5	2.5	3.5	#FF6140	0
#FFA286	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Lunch.Eligible.median	544	0.5	1.5	6.5	7.5	#FFA286	0
#FFDFD4	1	10	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.min	545	0.5	1.5	9.5	10.5	#FFDFD4	0
#FF9D80	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.mean	546	0.5	1.5	6.5	7.5	#FF9D80	0
#FF7655	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.sd	547	0.5	1.5	2.5	3.5	#FF7655	0
#FFA58A	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Reduced.Lunch.Eligible.median	548	0.5	1.5	6.5	7.5	#FFA58A	0
#FF603F	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.mean	549	0.5	1.5	2.5	3.5	#FF603F	0
#FF230F	1	2	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.sd	550	0.5	1.5	1.5	2.5	#FF230F	0
#FF7857	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Total.Students.median	551	0.5	1.5	2.5	3.5	#FF7857	0
#FF8767	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..mean	552	0.5	1.5	6.5	7.5	#FF8767	0
#FF5434	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..sd	553	0.5	1.5	2.5	3.5	#FF5434	0
#FF9779	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.and.Reduced.Lunch.Students..Public.School..median	554	0.5	1.5	6.5	7.5	#FF9779	0
#D8BEFF	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.min	555	0.5	1.5	5.5	6.5	#D8BEFF	0
#FFFBF9	1	18	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.max	556	0.5	1.5	17.5	18.5	#FFFBF9	0
#EDDFFF	1	10	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.mean	557	0.5	1.5	9.5	10.5	#EDDFFF	0
#FFC4B1	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.sd	558	0.5	1.5	2.5	3.5	#FFC4B1	0
#EEE1FF	1	9	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Free.Reduced.Lunch.Rate.median	559	0.5	1.5	8.5	9.5	#EEE1FF	0
#FFDBCE	1	5	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	City..Large	560	0.5	1.5	4.5	5.5	#FFDBCE	0
#D9BFFF	1	6	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Rural..Distant	561	0.5	1.5	5.5	6.5	#D9BFFF	0
#DAC1FF	1	4	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Rural..Remote	562	0.5	1.5	3.5	4.5	#DAC1FF	0
#FFB29A	1	3	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Suburb..Large	563	0.5	1.5	2.5	3.5	#FFB29A	0
#FFCCBB	1	7	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Full.Time.Equivalent..FTE..Teachers..Public.School..sd	Town..Distant	564	0.5	1.5	6.5	7.5	#FFCCBB	0
#FFEDE6	1	4	Participate.in.regional..cadre..and.state.event...	Participate.in.regional..cadre..and.state.event...	Designate.district.level.contact.person.	565	0.5	1.5	3.5	4.5	#FFEDE6	0
